xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,yedgex,CUM_MEAN(height),CUM_MEAN(onpix ),CUM_MEAN(width ),CUM_MEAN(x2bar),CUM_MEAN(x2ybar),CUM_MEAN(xbar ),CUM_MEAN(xbox ),CUM_MEAN(xedge ),CUM_MEAN(xedgey),CUM_MEAN(xy2bar),CUM_MEAN(xybar ),CUM_MEAN(y2bar ),CUM_MEAN(ybar ),CUM_MEAN(ybox ),CUM_MEAN(yedge ),CUM_MEAN(yedgex),CUM_SUM(height),height * x2bar,height * x2ybar,height * xbar ,height * xedge ,height * xedgey,height * xy2bar,height * xybar ,height * y2bar ,height * ybar ,height * yedge ,height * yedgex,onpix  * x2bar,onpix  * x2ybar,onpix  * xedge ,onpix  * xybar ,onpix  * y2bar ,onpix  * yedge ,onpix  * yedgex,width  * x2bar,width  * x2ybar,width  * xbar ,width  * xedgey,width  * xy2bar,width  * xybar ,width  * y2bar ,width  * ybar ,width  * yedgex,x2bar * x2ybar,x2bar * xbar ,x2bar * xedge ,x2bar * xy2bar,x2bar * xybar ,x2bar * y2bar ,x2bar * ybar ,x2bar * yedge ,x2ybar * xbar ,x2ybar * xedge ,x2ybar * xy2bar,x2ybar * xybar ,x2ybar * y2bar ,x2ybar * ybar ,x2ybar * ybox ,x2ybar * yedgex,xbar  * xbox ,xbar  * xedgey,xbar  * xy2bar,xbar  * xybar ,xbar  * y2bar ,xbar  * ybar ,xbar  * ybox ,xbar  * yedgex,xbox  * xy2bar,xbox  * xybar ,xbox  * ybar ,xbox  * yedgex,xedge  * y2bar ,xedge  * yedge ,xedgey * xy2bar,xedgey * xybar ,xedgey * yedgex,xy2bar * xybar ,xy2bar * y2bar ,xy2bar * ybar ,xy2bar * ybox ,xy2bar * yedgex,xybar  * y2bar ,xybar  * ybar ,xybar  * ybox ,xybar  * yedgex,y2bar  * ybar ,y2bar  * yedge ,y2bar  * yedgex,ybar  * ybox ,ybar  * yedgex,ybox  * yedgex
1,0,2,1,0,6,7,6,8,7,6,14,0,8,4,10,5.364488241339702,3.5001511395925275,5.1149870019950425,4.6296475424702255,6.463212623178768,6.8937790943715616,4.016262620155976,3.046550994498519,8.341394111601476,7.9281784656308565,8.282268303004654,5.16770449186869,7.506680369989723,7.02726558249199,3.6819418414847953,7.797896136872015,88734.0,6.0,6.0,6.0,0.0,8.0,14.0,7.0,8.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,16.0,28.0,14.0,16.0,14.0,20.0,36.0,36.0,0.0,84.0,42.0,48.0,42.0,24.0,36.0,0.0,84.0,42.0,48.0,42.0,0.0,60.0,6.0,48.0,84.0,42.0,48.0,42.0,0.0,60.0,14.0,7.0,7.0,10.0,0.0,0.0,112.0,56.0,80.0,98.0,112.0,98.0,0.0,140.0,56.0,49.0,0.0,70.0,56.0,32.0,80.0,0.0,70.0,0.0
5,5,5,8,1,0,0,6,6,0,1,4,0,8,0,8,5.364647563777052,3.5,5.114980050779833,4.6297303832668355,6.4628823600531975,6.8933623503808485,4.016322089227421,3.046366823842341,8.341373473582395,7.927940998670052,8.281767621811147,5.167754805948495,7.506226574779349,7.027143029863378,3.681719260065288,7.7979083544915975,88742.0,48.0,8.0,0.0,0.0,64.0,32.0,0.0,48.0,0.0,0.0,64.0,6.0,1.0,0.0,0.0,6.0,0.0,8.0,30.0,5.0,0.0,40.0,20.0,0.0,30.0,0.0,40.0,6.0,0.0,0.0,24.0,0.0,36.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0,0.0,0.0,32.0,0.0,64.0,0.0,24.0,0.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,40.0
3,4,4,2,1,5,11,2,7,11,9,4,1,10,2,5,5.364444175784319,3.499848878679804,5.114912651876927,4.629571419935925,6.463035725080094,6.893247899413649,4.016260654053074,3.0462431239799312,8.34147373511455,7.927703560418304,8.281931934957385,5.167865562473554,7.506437768240343,7.02696004352294,3.6816176026113765,7.79773922504987,88744.0,4.0,18.0,10.0,2.0,20.0,8.0,22.0,14.0,22.0,4.0,10.0,2.0,9.0,1.0,11.0,7.0,2.0,5.0,8.0,36.0,20.0,40.0,16.0,44.0,28.0,44.0,20.0,18.0,10.0,2.0,8.0,22.0,14.0,22.0,4.0,45.0,9.0,36.0,99.0,63.0,99.0,36.0,45.0,15.0,50.0,20.0,55.0,35.0,55.0,20.0,25.0,12.0,33.0,33.0,15.0,7.0,2.0,40.0,110.0,50.0,44.0,28.0,44.0,16.0,20.0,77.0,121.0,44.0,55.0,77.0,14.0,35.0,44.0,55.0,20.0
5,10,6,8,6,5,8,6,6,6,4,10,4,6,6,10,5.3646034816247585,3.5,5.114966150870406,4.629654255319149,6.4628868471953576,6.893133462282399,4.016320116054159,3.046300773694391,8.341332205029014,7.927828820116054,8.281794003868471,5.167915860735009,7.506467601547389,7.027139748549323,3.681757736943907,7.797872340425532,88752.0,48.0,32.0,40.0,32.0,48.0,80.0,48.0,48.0,64.0,48.0,80.0,36.0,24.0,24.0,36.0,36.0,36.0,60.0,36.0,24.0,30.0,36.0,60.0,36.0,36.0,48.0,60.0,24.0,30.0,24.0,60.0,36.0,36.0,48.0,36.0,20.0,16.0,40.0,24.0,24.0,32.0,40.0,40.0,25.0,30.0,50.0,30.0,30.0,40.0,50.0,50.0,50.0,30.0,40.0,50.0,24.0,24.0,60.0,36.0,60.0,60.0,60.0,80.0,100.0,100.0,36.0,48.0,60.0,60.0,48.0,36.0,60.0,80.0,80.0,100.0
2,2,2,4,1,0,1,5,6,0,0,6,0,8,0,8,5.364521003324267,3.4998488969477184,5.114777878513146,4.6296766394681175,6.462496222423693,6.892716832880025,4.016198247204594,3.0461166515563614,8.341311574493805,7.927712299788456,8.28129344212753,5.167966152916289,7.506074342701723,7.026835902085222,3.6815352070111818,7.797884557268056,88756.0,20.0,0.0,0.0,0.0,32.0,24.0,0.0,24.0,4.0,0.0,32.0,5.0,0.0,0.0,0.0,6.0,0.0,8.0,10.0,0.0,0.0,16.0,12.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,30.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,16.0,0.0,0.0,48.0,0.0,64.0,0.0,36.0,6.0,12.0,48.0,0.0,0.0,0.0,0.0,6.0,0.0,48.0,2.0,8.0,16.0
7,9,7,7,3,3,10,4,7,12,12,6,2,11,2,6,5.364619847697329,3.499818687296023,5.1148918167532935,4.629638583343406,6.462830895684758,6.892481566541762,4.016378580925903,3.046053426810105,8.341472259156292,7.927595793545268,8.281518191707965,5.168076876586486,7.506225069503203,7.02695515532455,3.6814335791127766,7.797775897497885,88763.0,28.0,84.0,21.0,14.0,77.0,42.0,84.0,49.0,70.0,14.0,42.0,12.0,36.0,6.0,36.0,21.0,6.0,18.0,28.0,84.0,21.0,77.0,42.0,84.0,49.0,70.0,42.0,48.0,12.0,8.0,24.0,48.0,28.0,40.0,8.0,36.0,24.0,72.0,144.0,84.0,120.0,108.0,72.0,21.0,33.0,18.0,36.0,21.0,30.0,27.0,18.0,42.0,84.0,70.0,42.0,14.0,4.0,66.0,132.0,66.0,72.0,42.0,60.0,54.0,36.0,84.0,120.0,108.0,72.0,70.0,14.0,42.0,90.0,60.0,54.0
3,7,4,5,2,3,7,6,11,7,6,15,0,8,7,7,5.364597812292258,3.4997280473801897,5.114824439475433,4.629721399649483,6.462802925001511,6.892246328639633,4.016317157188614,3.04586934187466,8.34145162265063,7.928023206623557,8.28144074454584,5.168429322535807,7.506194476340122,7.02695352631897,3.681634133075482,7.797727684776697,88768.0,30.0,30.0,15.0,0.0,40.0,75.0,35.0,55.0,35.0,35.0,35.0,12.0,12.0,0.0,14.0,22.0,14.0,14.0,24.0,24.0,12.0,32.0,60.0,28.0,44.0,28.0,28.0,36.0,18.0,0.0,90.0,42.0,66.0,42.0,42.0,18.0,0.0,90.0,42.0,66.0,42.0,42.0,42.0,9.0,24.0,45.0,21.0,33.0,21.0,21.0,21.0,45.0,21.0,21.0,21.0,0.0,0.0,120.0,56.0,56.0,105.0,165.0,105.0,105.0,105.0,77.0,49.0,49.0,49.0,77.0,77.0,77.0,49.0,49.0,49.0
4,5,6,5,5,8,9,4,5,7,6,8,3,7,8,8,5.364575779550399,3.4998187092095723,5.114877930867778,4.629683345419386,6.462774957698816,6.892313270485859,4.016316171138506,3.0458665699782452,8.341370558375635,7.928027556200145,8.281363306744018,5.168419144307469,7.506284747401499,7.026831036983321,3.6818950930626055,7.797739908145999,88773.0,20.0,30.0,40.0,15.0,35.0,40.0,35.0,25.0,45.0,40.0,40.0,20.0,30.0,15.0,35.0,25.0,40.0,40.0,24.0,36.0,48.0,42.0,48.0,42.0,30.0,54.0,48.0,24.0,32.0,12.0,32.0,28.0,20.0,36.0,32.0,48.0,18.0,48.0,42.0,30.0,54.0,30.0,48.0,32.0,56.0,64.0,56.0,40.0,72.0,40.0,64.0,32.0,28.0,36.0,32.0,15.0,24.0,56.0,49.0,56.0,56.0,40.0,72.0,40.0,64.0,35.0,63.0,35.0,56.0,45.0,40.0,40.0,45.0,72.0,40.0
5,9,7,7,7,7,7,3,7,7,7,11,5,10,8,9,5.364674602695027,3.5000302133059398,5.114991842407396,4.6295848691763855,6.462807420387938,6.892319777630068,4.016375611819445,3.0459846516405826,8.341470783733156,7.928213185086713,8.281285878300803,5.168529820532963,7.506254154329567,7.026950268898423,3.682156021511874,7.797812556649949,88780.0,21.0,49.0,49.0,35.0,70.0,77.0,49.0,49.0,49.0,56.0,63.0,21.0,49.0,35.0,49.0,49.0,56.0,63.0,21.0,49.0,49.0,70.0,77.0,49.0,49.0,49.0,63.0,21.0,21.0,15.0,33.0,21.0,21.0,21.0,24.0,49.0,35.0,77.0,49.0,49.0,49.0,63.0,63.0,35.0,70.0,77.0,49.0,49.0,49.0,63.0,63.0,55.0,35.0,35.0,45.0,35.0,40.0,110.0,70.0,90.0,77.0,77.0,77.0,99.0,99.0,49.0,49.0,63.0,63.0,49.0,56.0,63.0,63.0,63.0,81.0
5,10,7,8,7,6,9,6,5,9,7,4,2,10,4,7,5.364833836858006,3.5002416918429002,5.115105740181269,4.629667673716012,6.462839879154078,6.89226586102719,4.016435045317221,3.045921450151057,8.341570996978852,7.92797583081571,8.281329305135952,5.168519637462236,7.506344410876133,7.027129909365559,3.6821752265861027,7.797764350453172,88788.0,48.0,56.0,48.0,16.0,80.0,32.0,72.0,40.0,72.0,32.0,56.0,42.0,49.0,14.0,63.0,35.0,28.0,49.0,42.0,49.0,42.0,70.0,28.0,63.0,35.0,63.0,49.0,42.0,36.0,12.0,24.0,54.0,30.0,54.0,24.0,42.0,14.0,28.0,63.0,35.0,63.0,70.0,49.0,30.0,60.0,24.0,54.0,30.0,54.0,60.0,42.0,20.0,45.0,45.0,35.0,10.0,8.0,40.0,90.0,70.0,36.0,20.0,36.0,40.0,28.0,45.0,81.0,90.0,63.0,45.0,20.0,35.0,90.0,63.0,70.0
2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5,5.3645701166092685,3.500090628965017,5.1149779469518455,4.629569210319618,6.462993172617969,6.8921515316295086,4.0163132137031,3.0457978369887018,8.341671198114918,7.927798924536281,8.281493565343483,5.168509455622017,7.506615914446257,7.026886592955108,3.6820131714095825,7.797595311461543,88789.0,3.0,9.0,5.0,1.0,10.0,5.0,11.0,5.0,12.0,1.0,5.0,3.0,9.0,1.0,11.0,5.0,1.0,5.0,9.0,27.0,15.0,30.0,15.0,33.0,15.0,36.0,15.0,27.0,15.0,3.0,15.0,33.0,15.0,36.0,3.0,45.0,9.0,45.0,99.0,45.0,108.0,27.0,45.0,10.0,50.0,25.0,55.0,25.0,60.0,15.0,25.0,10.0,22.0,24.0,10.0,5.0,1.0,50.0,110.0,50.0,55.0,25.0,60.0,15.0,25.0,55.0,132.0,33.0,55.0,60.0,5.0,25.0,36.0,60.0,15.0
4,9,5,6,3,6,9,5,8,11,8,7,2,9,5,5,5.364608506524891,3.500060415659739,5.114971000483325,4.629591590140165,6.4630860318994685,6.892097631706139,4.016312228129531,3.0457346544224264,8.341710971483808,7.927742870952151,8.281657805703238,5.1686805219913,7.50670613823103,7.027005799903335,3.682092798453359,7.797426292895119,88795.0,30.0,48.0,36.0,12.0,54.0,42.0,66.0,48.0,54.0,30.0,30.0,15.0,24.0,6.0,33.0,24.0,15.0,15.0,25.0,40.0,30.0,45.0,35.0,55.0,40.0,45.0,25.0,40.0,30.0,10.0,35.0,55.0,40.0,45.0,25.0,48.0,16.0,56.0,88.0,64.0,72.0,72.0,40.0,24.0,54.0,42.0,66.0,48.0,54.0,54.0,30.0,28.0,44.0,36.0,20.0,16.0,10.0,63.0,99.0,45.0,77.0,56.0,63.0,63.0,35.0,88.0,99.0,99.0,55.0,72.0,40.0,40.0,81.0,45.0,45.0
5,5,6,4,2,5,12,2,3,8,11,7,3,10,1,7,5.3645260677822755,3.4999697939950463,5.115024466864012,4.629432731226968,6.463360115991059,6.891983326285265,4.016371654684951,3.04573189150003,8.341811152057028,7.927686824140639,8.281640790189089,5.168549507642119,7.506977587144324,7.026883344408868,3.6819307678366457,7.797378118770012,88799.0,8.0,44.0,20.0,12.0,40.0,28.0,32.0,12.0,48.0,4.0,28.0,4.0,22.0,6.0,16.0,6.0,2.0,14.0,12.0,66.0,30.0,60.0,42.0,48.0,18.0,72.0,42.0,22.0,10.0,6.0,14.0,16.0,6.0,24.0,2.0,55.0,33.0,77.0,88.0,33.0,132.0,55.0,77.0,25.0,50.0,35.0,40.0,15.0,60.0,25.0,35.0,35.0,40.0,60.0,35.0,9.0,3.0,70.0,80.0,70.0,56.0,21.0,84.0,35.0,49.0,24.0,96.0,40.0,56.0,36.0,3.0,21.0,60.0,84.0,35.0
4,11,4,8,3,14,3,5,5,13,1,9,0,7,0,8,5.364685272441706,3.499939591639483,5.114957110064033,4.629455116588136,6.463030083363537,6.892412709919053,4.016370665700133,3.04554790382989,8.34173009544521,7.927751600821554,8.281925818533285,5.168539325842697,7.506705328017397,7.027123353872176,3.6817083484354236,7.797390358825662,88807.0,40.0,8.0,112.0,0.0,56.0,72.0,104.0,40.0,24.0,0.0,64.0,15.0,3.0,0.0,39.0,15.0,0.0,24.0,20.0,4.0,56.0,28.0,36.0,52.0,20.0,12.0,32.0,5.0,70.0,0.0,45.0,65.0,25.0,15.0,0.0,14.0,0.0,9.0,13.0,5.0,3.0,11.0,8.0,56.0,98.0,126.0,182.0,70.0,42.0,154.0,112.0,36.0,52.0,12.0,32.0,0.0,0.0,63.0,91.0,56.0,117.0,45.0,27.0,99.0,72.0,65.0,39.0,143.0,104.0,15.0,0.0,40.0,33.0,24.0,88.0
8,13,8,7,4,11,7,4,5,9,4,5,6,9,4,8,5.364784053156146,3.499969797644216,5.115131380247659,4.629417094533373,6.46288130474177,6.892660827544549,4.016611295681063,3.045726366656599,8.341769858048927,7.927574750830565,8.281969193597101,5.1685291452733315,7.506674720628209,7.027484143763213,3.6817275747508305,7.797402597402598,88814.0,28.0,28.0,77.0,42.0,63.0,35.0,63.0,35.0,49.0,28.0,56.0,16.0,16.0,24.0,36.0,20.0,16.0,32.0,32.0,32.0,88.0,72.0,40.0,72.0,40.0,56.0,64.0,16.0,44.0,24.0,20.0,36.0,20.0,28.0,16.0,44.0,24.0,20.0,36.0,20.0,28.0,52.0,32.0,88.0,99.0,55.0,99.0,55.0,77.0,143.0,88.0,40.0,72.0,56.0,64.0,30.0,24.0,45.0,81.0,72.0,45.0,25.0,35.0,65.0,40.0,45.0,63.0,117.0,72.0,35.0,20.0,40.0,91.0,56.0,104.0
2,1,3,2,1,6,8,7,8,8,7,13,1,9,4,10,5.3645808166223725,3.499818796810824,5.1150036240637835,4.629560280260932,6.462913747281952,6.892606909881614,4.016489490215028,3.045602802609326,8.34180961584924,7.927881130707901,8.281952162358058,5.168700169122976,7.506704517999517,7.027120077313361,3.681746798743658,7.797535636627205,88816.0,14.0,14.0,12.0,2.0,18.0,26.0,16.0,16.0,16.0,8.0,20.0,7.0,7.0,1.0,8.0,8.0,4.0,10.0,21.0,21.0,18.0,27.0,39.0,24.0,24.0,24.0,30.0,49.0,42.0,7.0,91.0,56.0,56.0,56.0,28.0,42.0,7.0,91.0,56.0,56.0,56.0,7.0,70.0,12.0,54.0,78.0,48.0,48.0,48.0,6.0,60.0,26.0,16.0,16.0,20.0,8.0,4.0,117.0,72.0,90.0,104.0,104.0,104.0,13.0,130.0,64.0,64.0,8.0,80.0,64.0,32.0,80.0,8.0,80.0,10.0
6,8,6,6,4,4,8,5,7,10,8,9,3,9,2,5,5.364619194298484,3.4998490064625236,5.115057075557166,4.629582653862415,6.463006583318234,6.892432203901673,4.016609289122425,3.045600048317932,8.341849368847013,7.927945883916168,8.282055928006281,5.168810774898835,7.5067343117714564,7.0271788367457875,3.681645225584345,7.797366672706408,88822.0,30.0,48.0,24.0,18.0,54.0,54.0,60.0,42.0,48.0,12.0,30.0,20.0,32.0,12.0,40.0,28.0,8.0,20.0,30.0,48.0,24.0,54.0,54.0,60.0,42.0,48.0,30.0,40.0,20.0,15.0,45.0,50.0,35.0,40.0,10.0,32.0,24.0,72.0,80.0,56.0,64.0,64.0,40.0,24.0,36.0,36.0,40.0,28.0,32.0,32.0,20.0,54.0,60.0,48.0,30.0,21.0,6.0,81.0,90.0,45.0,90.0,63.0,72.0,72.0,45.0,70.0,80.0,80.0,50.0,56.0,14.0,35.0,64.0,40.0,40.0
3,4,5,3,2,6,10,2,6,13,6,4,1,10,3,7,5.364476386036961,3.499758424930547,5.115050126826912,4.629423843459355,6.4629786206063535,6.892378306558763,4.016547892257519,3.0454765068244956,8.341949510810485,7.92770866046624,8.282340862422998,5.16886097354753,7.506884889479406,7.026996014011354,3.6816040584611667,7.7973185167290735,88825.0,6.0,18.0,18.0,3.0,30.0,12.0,39.0,18.0,30.0,9.0,21.0,4.0,12.0,2.0,26.0,12.0,6.0,14.0,10.0,30.0,30.0,50.0,20.0,65.0,30.0,50.0,35.0,12.0,12.0,2.0,8.0,26.0,12.0,20.0,6.0,36.0,6.0,24.0,78.0,36.0,60.0,24.0,42.0,18.0,60.0,24.0,78.0,36.0,60.0,24.0,42.0,12.0,39.0,30.0,21.0,6.0,3.0,40.0,130.0,70.0,52.0,24.0,40.0,16.0,28.0,78.0,130.0,52.0,91.0,60.0,18.0,42.0,40.0,70.0,28.0
4,3,4,4,3,5,11,3,6,11,9,5,1,10,3,6,5.36439398514403,3.4997282444592064,5.11498278881575,4.62932544235763,6.463131831632345,6.892264025605411,4.016546892928317,3.0453529802524306,8.342049640678784,7.927531855788393,8.282504982184914,5.1689111661332205,7.50709583912072,7.026752823238119,3.681562896310164,7.797209976447853,88829.0,12.0,36.0,20.0,4.0,40.0,20.0,44.0,24.0,44.0,12.0,24.0,9.0,27.0,3.0,33.0,18.0,9.0,18.0,12.0,36.0,20.0,40.0,20.0,44.0,24.0,44.0,24.0,27.0,15.0,3.0,15.0,33.0,18.0,33.0,9.0,45.0,9.0,45.0,99.0,54.0,99.0,27.0,54.0,20.0,50.0,25.0,55.0,30.0,55.0,15.0,30.0,20.0,44.0,44.0,24.0,6.0,3.0,50.0,110.0,60.0,55.0,30.0,55.0,15.0,30.0,66.0,121.0,33.0,66.0,66.0,18.0,36.0,33.0,66.0,18.0
4,7,6,5,4,10,7,4,6,10,3,6,3,7,4,10,5.364371980676329,3.49975845410628,5.115036231884058,4.629287439613527,6.46292270531401,6.892451690821256,4.016545893719806,3.0453502415458935,8.341968599033816,7.927415458937198,8.282608695652174,5.168961352657004,7.507065217391304,7.026751207729468,3.6815821256038648,7.797342995169082,88834.0,20.0,15.0,50.0,15.0,35.0,30.0,50.0,30.0,35.0,20.0,50.0,16.0,12.0,12.0,40.0,24.0,16.0,40.0,24.0,18.0,60.0,42.0,36.0,60.0,36.0,42.0,60.0,12.0,40.0,12.0,24.0,40.0,24.0,28.0,16.0,30.0,9.0,18.0,30.0,18.0,21.0,21.0,30.0,40.0,70.0,60.0,100.0,60.0,70.0,70.0,100.0,24.0,40.0,28.0,40.0,18.0,12.0,42.0,70.0,70.0,60.0,36.0,42.0,42.0,60.0,60.0,70.0,70.0,100.0,42.0,24.0,60.0,49.0,70.0,70.0
7,15,7,8,4,10,7,2,8,9,4,7,4,10,4,10,5.364531127347383,3.4997886601050663,5.115150051325403,4.629128675804601,6.462773987078075,6.892639333373588,4.016726043113339,3.0454078859972222,8.342068715657268,7.927359458969869,8.282652013767285,5.169132298774229,7.507034599359942,7.0272326550329085,3.6816013525753277,7.7974759978262185,88842.0,16.0,32.0,80.0,32.0,80.0,56.0,72.0,64.0,56.0,32.0,80.0,8.0,16.0,16.0,36.0,32.0,16.0,40.0,14.0,28.0,70.0,70.0,49.0,63.0,56.0,49.0,70.0,8.0,20.0,8.0,14.0,18.0,16.0,14.0,8.0,40.0,16.0,28.0,36.0,32.0,28.0,60.0,40.0,70.0,100.0,70.0,90.0,80.0,70.0,150.0,100.0,49.0,63.0,49.0,70.0,32.0,16.0,70.0,90.0,100.0,63.0,56.0,49.0,105.0,70.0,72.0,63.0,135.0,90.0,56.0,32.0,80.0,105.0,70.0,150.0
4,7,6,5,3,4,9,3,9,11,9,10,2,8,4,5,5.36450911725637,3.4997584832749666,5.115203477840841,4.629030310348992,6.462927182707403,6.892464678178964,4.01672503320855,3.0453447651249848,8.342048061828281,7.92748460330878,8.282816085013888,5.169363603429537,7.50712474338848,7.027231010747494,3.681620577224973,7.79730708851588,88847.0,15.0,45.0,20.0,10.0,40.0,50.0,55.0,45.0,45.0,20.0,25.0,9.0,27.0,6.0,33.0,27.0,12.0,15.0,18.0,54.0,24.0,48.0,60.0,66.0,54.0,54.0,30.0,27.0,12.0,6.0,30.0,33.0,27.0,27.0,12.0,36.0,18.0,90.0,99.0,81.0,81.0,63.0,45.0,16.0,32.0,40.0,44.0,36.0,36.0,28.0,20.0,40.0,44.0,36.0,20.0,18.0,8.0,80.0,88.0,40.0,110.0,90.0,90.0,70.0,50.0,99.0,99.0,77.0,55.0,81.0,36.0,45.0,63.0,45.0,35.0
4,9,4,7,2,3,7,7,3,7,7,12,3,8,3,10,5.364607860894766,3.499667934552919,5.115136146833303,4.6291734589144475,6.4629596087665275,6.892229668538309,4.016724023425708,3.045342027410493,8.342027410493268,7.927730483608042,8.28273863430538,5.169232626939564,7.507094125460363,7.027350117732295,3.681579424017388,7.797440077280686,88854.0,49.0,49.0,21.0,21.0,56.0,84.0,49.0,21.0,49.0,21.0,70.0,14.0,14.0,6.0,14.0,6.0,6.0,20.0,28.0,28.0,12.0,32.0,48.0,28.0,12.0,28.0,40.0,49.0,21.0,21.0,84.0,49.0,21.0,49.0,21.0,21.0,21.0,84.0,49.0,21.0,49.0,63.0,70.0,12.0,24.0,36.0,21.0,9.0,21.0,27.0,30.0,48.0,28.0,28.0,40.0,9.0,9.0,96.0,56.0,80.0,84.0,36.0,84.0,108.0,120.0,21.0,49.0,63.0,70.0,21.0,9.0,30.0,63.0,70.0,90.0
5,12,4,6,3,6,6,6,3,10,6,9,5,9,5,7,5.364646220719633,3.4996377686549143,5.115068823955566,4.629256218304757,6.462931659019561,6.892175802946149,4.016783385655638,3.0454600338082587,8.342067133542622,7.927795218546245,8.282842308621106,5.169101666264187,7.507003139338324,7.02765032600821,3.6816590195604926,7.797391934315383,88860.0,36.0,36.0,36.0,30.0,54.0,54.0,60.0,18.0,36.0,30.0,42.0,18.0,18.0,15.0,30.0,9.0,15.0,21.0,24.0,24.0,24.0,36.0,36.0,40.0,12.0,24.0,28.0,36.0,36.0,30.0,54.0,60.0,18.0,36.0,30.0,36.0,30.0,54.0,60.0,18.0,36.0,72.0,42.0,30.0,54.0,54.0,60.0,18.0,36.0,72.0,42.0,45.0,50.0,30.0,35.0,15.0,25.0,81.0,90.0,63.0,90.0,27.0,54.0,108.0,63.0,30.0,60.0,120.0,70.0,18.0,15.0,21.0,72.0,42.0,84.0
3,5,4,4,3,6,8,4,5,6,6,9,2,8,7,9,5.364563839420465,3.4996076063990342,5.115001509206158,4.629218231210383,6.462903712647147,6.892121943857531,4.016722004225778,3.0453969212194387,8.342046483549654,7.927859945668579,8.282704497434349,5.169091457893148,7.5070329006942345,7.027527920313915,3.681859341986115,7.7974645336552975,88864.0,16.0,24.0,24.0,8.0,32.0,36.0,24.0,20.0,32.0,28.0,36.0,12.0,18.0,6.0,18.0,15.0,21.0,27.0,16.0,24.0,24.0,32.0,36.0,24.0,20.0,32.0,36.0,24.0,24.0,8.0,36.0,24.0,20.0,32.0,28.0,36.0,12.0,54.0,36.0,30.0,48.0,30.0,54.0,18.0,48.0,54.0,36.0,30.0,48.0,30.0,54.0,27.0,18.0,24.0,27.0,10.0,14.0,72.0,48.0,72.0,54.0,45.0,72.0,45.0,81.0,30.0,48.0,30.0,54.0,40.0,35.0,45.0,40.0,72.0,45.0
4,4,6,3,3,5,8,2,7,10,8,9,3,8,2,7,5.364421103464928,3.499577447784619,5.115054931787999,4.629059519497766,6.462996498853072,6.892007726669081,4.016720994808645,3.045394180852348,8.342025836049741,7.927924664976458,8.282808161294216,5.169201979958952,7.507062658457081,7.027345164795364,3.6817578172159844,7.797416395025957,88867.0,6.0,24.0,15.0,9.0,24.0,27.0,30.0,21.0,24.0,6.0,21.0,6.0,24.0,9.0,30.0,21.0,6.0,21.0,12.0,48.0,30.0,48.0,54.0,60.0,42.0,48.0,42.0,16.0,10.0,6.0,18.0,20.0,14.0,16.0,4.0,40.0,24.0,72.0,80.0,56.0,64.0,32.0,56.0,20.0,40.0,45.0,50.0,35.0,40.0,20.0,35.0,36.0,40.0,32.0,28.0,21.0,6.0,72.0,80.0,56.0,90.0,63.0,72.0,36.0,63.0,70.0,80.0,40.0,70.0,56.0,14.0,49.0,32.0,56.0,28.0
6,7,6,5,3,5,9,1,9,10,10,5,1,10,4,3,5.364399106657814,3.49954729281101,5.115108347920565,4.6288404659866,6.463209995774733,6.891893523269149,4.016840707430434,3.0452707188990162,8.342125912959498,7.92774793263717,8.282911812639584,5.169433210599384,7.507152773586045,7.027343514215006,3.6817770266191827,7.797126818373876,88872.0,5.0,50.0,25.0,5.0,50.0,25.0,50.0,45.0,45.0,20.0,15.0,3.0,30.0,3.0,30.0,27.0,12.0,9.0,6.0,60.0,30.0,60.0,30.0,60.0,54.0,54.0,18.0,10.0,5.0,1.0,5.0,10.0,9.0,9.0,4.0,50.0,10.0,50.0,100.0,90.0,90.0,70.0,30.0,30.0,50.0,25.0,50.0,45.0,45.0,35.0,15.0,30.0,60.0,54.0,18.0,9.0,4.0,50.0,100.0,30.0,50.0,45.0,45.0,35.0,15.0,90.0,90.0,70.0,30.0,81.0,36.0,27.0,63.0,27.0,21.0
